;ONB;NAME;CLASS;#CALLERS
4263;143491583472;SAN_RDPM_UA_PRJ_PRJ_STATUS;USER-NEW-ATTRIBUTE;4
4264;143491644472;SAN_RDPM_UA_TMV_B_EXC_HEAD;USER-NEW-ATTRIBUTE;2
4265;143492189574;SAN_RDPM_UA_OC_S_YEARLY_BASELINE_NAME;USER-NEW-ATTRIBUTE;38
4266;143695151843;SAN_RWE_UA_S_RWI_DESC;USER-NEW-ATTRIBUTE;0
4267;258981432241;SAN_UA_RDPM_RES_DEP_FIN_CODE_DESC;USER-NEW-ATTRIBUTE;1
4268;258981434541;SAN_UA_RDPM_RES_SERV_FIN_CODE_DESC;USER-NEW-ATTRIBUTE;1
4269;258981686873;SAN_RDPM_UA_PE_N_LIBRARY_ONB;USER-NEW-ATTRIBUTE;5
4270;258981687373;SAN_RDPM_UA_PH_N_LIBRARY_ONB;USER-NEW-ATTRIBUTE;4
4271;258981768441;SAN_UA_B_CF_DPM_CONFIGURATION;USER-NEW-ATTRIBUTE;0
4272;258981798371;SAN_RDPM_UA_PUBLIC_FUNDING_ORGANIZATION;USER-NEW-ATTRIBUTE;1
4273;258981801571;SAN_RDPM_UA_S_PL_ENTITY;USER-NEW-ATTRIBUTE;1
4274;258981801871;SAN_RDPM_UA_S_PPP_PL;USER-NEW-ATTRIBUTE;1
4275;258981802171;SAN_RDPM_UA_S_PPP_PM;USER-NEW-ATTRIBUTE;1
4276;258981802471;SAN_RDPM_UA_S_GLOBAL_PH_ENTITY;USER-NEW-ATTRIBUTE;0
4277;258981827272;SAN_RDPM_UA_SR_S_PROJ_PHASE;USER-NEW-ATTRIBUTE;1
4278;258981901371;SAN_RDPM_N_MINIMUM_AGE;USER-NEW-ATTRIBUTE;2
4279;258981902971;SAN_RDPM_S_CONDITION;USER-NEW-ATTRIBUTE;1
4280;258981902972;SAN_UA_USR_S_BACKUP_MAIL;USER-NEW-ATTRIBUTE;0
4281;258981903271;SAN_RDPM_N_MAXIMUM_AGE;USER-NEW-ATTRIBUTE;2
4282;258981905871;SAN_RDPM_F_TARGET_POPULATION;USER-NEW-ATTRIBUTE;1
4283;258982480673;SAN_RDPM_UA_PRJ_S_ROOT_PROJECT;USER-NEW-ATTRIBUTE;219
4284;258982995472;SAN_UA_RDPM_ACT_S_STUDY;USER-NEW-ATTRIBUTE;177
4285;258983109082;SAN_UA_B_IS_THERE_ACT_CSO;USER-NEW-ATTRIBUTE;4
4286;258983110182;SAN_UA_B_IS_ACT_RTMED;USER-NEW-ATTRIBUTE;2
4287;258983110682;SAN_UA_B_IS_ACT_CMC;USER-NEW-ATTRIBUTE;2
4288;258983119772;SAN_RDPM_UA_STDS_ORDR;USER-NEW-ATTRIBUTE;0
4289;258983169972;SAN_RDPM_UA_ACT_VAC_PROD;USER-NEW-ATTRIBUTE;1
4290;258996273675;SAN_RDPM_UA_USER_DESC;USER-NEW-ATTRIBUTE;1
4291;258996274175;SAN_RDPM_UA_USER_EMAIL;USER-NEW-ATTRIBUTE;1
4292;258997092775;SAN_RDPM_UA_PROJECT_ROLE;USER-NEW-ATTRIBUTE;71
4293;258997106875;SAN_RDPM_UA_SCOPE;USER-NEW-ATTRIBUTE;2
4294;259002430175;SAN_RDPM_UA_PROJECT_ROLE_DESC;USER-NEW-ATTRIBUTE;1
4295;260000016070;SAN_RDPM_UA_NP_PHAR_VARIANCE_ANALYS;USER-NEW-ATTRIBUTE;0
4296;260000016770;SAN_RDPM_UA_COUNTRY;USER-NEW-ATTRIBUTE;18
4297;260000017370;SAN_RDPM_UA_S_SITE_DESCRIPTION;USER-NEW-ATTRIBUTE;6
4298;260000017870;SAN_RDPM_UA_S_SITE_DESCRIPTION;USER-NEW-ATTRIBUTE;6
4299;260000018170;SAN_RDPM_UA_S_SITE_DESCRIPTION;USER-NEW-ATTRIBUTE;6
4300;260000018470;SAN_RDPM_UA_S_SITE_DESCRIPTION;USER-NEW-ATTRIBUTE;6
4301;260000018770;SAN_RDPM_UA_S_SITE_DESCRIPTION;USER-NEW-ATTRIBUTE;6
4302;260000019570;SAN_RDPM_UA_S_SITE_DESCRIPTION;USER-NEW-ATTRIBUTE;6
4303;260000021773;SAN_RDPM_UA_RMT_N_ORDER;USER-NEW-ATTRIBUTE;1
4304;260000024773;SAN_RDPM_UA_AT_REPORT_MILE_TYPE;USER-NEW-ATTRIBUTE;31
4305;260000025273;SAN_RDPM_UA_ACT_S_REPORT_MILE_TYPE;USER-NEW-ATTRIBUTE;1
4306;260000025573;SAN_RDPM_UA_ACT_N_REPORT_MILE_ORDER;USER-NEW-ATTRIBUTE;0
4307;260000028170;SAN_RDPM_UA_BUDGET_DECISION;USER-NEW-ATTRIBUTE;15
4308;260000180972;SAN_RDPM_UA_ACT_COUNT;USER-NEW-ATTRIBUTE;49
4309;260000181270;SAN_RDPM_UA_S_PORTFOLIO;USER-NEW-ATTRIBUTE;20
4310;260000181570;SAN_RDPM_UA_S_ACTIVITY_DESC;USER-NEW-ATTRIBUTE;0
4311;260000181870;SAN_RDPM_UA_S_FUNCT_WORKPACKAGE;USER-NEW-ATTRIBUTE;0
4312;260000182170;SAN_RDPM_UA_S_DEPART_GROUPING;USER-NEW-ATTRIBUTE;0
4313;260000182470;SAN_RDPM_UA_RES_DEPARTMENT;USER-NEW-ATTRIBUTE;0
4314;260000182770;SAN_RDPM_UA_S_PLATFORM;USER-NEW-ATTRIBUTE;2
4315;260000183070;SAN_RDPM_UA_S_RES_PRIM_SKILL;USER-NEW-ATTRIBUTE;1
4316;260000183370;SAN_RDPM_UA_S_RES_SITE_DESC;USER-NEW-ATTRIBUTE;0
4317;260000183670;SAN_RDPM_UA_S_CLIN_STUD_PHASE;USER-NEW-ATTRIBUTE;0
4318;260000183970;SAN_RDPM_UA_S_STUDY_CODE;USER-NEW-ATTRIBUTE;1
4319;260000184270;SAN_RDPM_UA_S_ACTIVITY_TYPE;USER-NEW-ATTRIBUTE;0
4320;260000191772;SAN_RDPM_UA_ACT_DOSE_PC;USER-NEW-ATTRIBUTE;1
4321;260000275972;SAN_RDPM_UA_ACT_RA_ACTYP;USER-NEW-ATTRIBUTE;1
4322;260000278872;SAN_RDPM_UA_ACT_PLAN_STAT;USER-NEW-ATTRIBUTE;1
4323;260000305172;SAN_RDPM_UA_ACT_PROD_COMM;USER-NEW-ATTRIBUTE;1
4324;260000336572;SAN_RDPM_UA_B_AT_LIPI;USER-NEW-ATTRIBUTE;3
4325;260000337672;SAN_RDPM_UA_ACT_PROD_ACT;USER-NEW-ATTRIBUTE;0
4326;260000543972;SAN_RDPM_UA_ACT_TOXSTD_REFN;USER-NEW-ATTRIBUTE;3
4327;260000545972;SAN_RDPM_UA_ACT_TYP_TOXS;USER-NEW-ATTRIBUTE;0
4328;260000546572;SAN_RDPM_UA_ACT_TST_SYS;USER-NEW-ATTRIBUTE;0
4329;260000546872;SAN_RDPM_UA_ACT_TST_ITM;USER-NEW-ATTRIBUTE;0
4330;260000614572;SAN_RDPM_UA_AT_B_TOX_STUD;USER-NEW-ATTRIBUTE;2
4331;260000940972;SAN_RDPM_UR_ACT_FORMULATION;USER-NEW-ATTRIBUTE;4
4332;260000997972;SAN_RDPM_ACT_UA_CSO;USER-NEW-ATTRIBUTE;3
4333;260001029971;SAN_RDPM_UA_AT_CLINICAL;USER-NEW-ATTRIBUTE;1
4334;260001041371;SAN_RDPM_UA_CONTEXT_FILTERS;USER-NEW-ATTRIBUTE;1
4335;260001179672;SAN_RDPM_UA_GA_TTC;USER-NEW-ATTRIBUTE;0
4336;260001179972;SAN_RDPM_UA_GA_LAB;USER-NEW-ATTRIBUTE;1
4337;260001207872;SAN_RDPM_UA_AT_B_IS_STEP;USER-NEW-ATTRIBUTE;36
4338;260001210072;SAN_RDPM_UA_ACT_CGI_RN;USER-NEW-ATTRIBUTE;9
4339;260001210372;SAN_RDPM_UA_ACT_GCI_RD;USER-NEW-ATTRIBUTE;2
4340;260001210672;SAN_RDPM_UA_ACT_B_GCI_NOTST;USER-NEW-ATTRIBUTE;3
4341;260001211672;SAN_RDPM_UA_ACT_S_STEP_NAME;USER-NEW-ATTRIBUTE;0
4342;260001212172;SAN_RDPM_UA_ACT_S_STEP_DESC;USER-NEW-ATTRIBUTE;0
4343;260001212872;SAN_RDPM_UA_ACT_S_STEP_ACTYPE;USER-NEW-ATTRIBUTE;0
4344;260001213772;SAN_RDPM_UA_ACT_STEP_CODE;USER-NEW-ATTRIBUTE;1
4345;260001221972;SAN_RDPM_UA_AT_B_GCI_CLIN;USER-NEW-ATTRIBUTE;3
4346;26000122872;SAN_RDPM_UA_ACT_STAD_STAT;USER-NEW-ATTRIBUTE;12
4347;260001242972;SAN_RDPM_UA_DCP_COST;USER-NEW-ATTRIBUTE;1
4348;260001255672;SAN_RDPM_UA_ACT_DFCP;USER-NEW-ATTRIBUTE;0
4349;260001256772;SAN_RDPM_UA_ACT_MAN_CP;USER-NEW-ATTRIBUTE;1
4350;26000143672;SAN_RDPM_UA_ACT_STAD_STAT_INP;USER-NEW-ATTRIBUTE;4
4351;260001887273;SAN_RDPM_UA_PC_DISCO_CODE;USER-NEW-ATTRIBUTE;1
4352;260001889173;SAN_RDPM_UA_PC_S_DISCO_DEV_CODE;USER-NEW-ATTRIBUTE;1
4353;260001893773;SAN_RDPM_UA_PRJ_S_DISCO_DEV_CODE;USER-NEW-ATTRIBUTE;1
4354;260002049471;SAN_RDPM_UA_CMC_PORTFOLIO;USER-NEW-ATTRIBUTE;2
4355;260006675474;SAN_UA_WBS_FORM_DATA_ACTIVITY;USER-NEW-ATTRIBUTE;63
4356;260006675774;SAN_UA_WBS_FORM_DATA_ROLE;USER-NEW-ATTRIBUTE;56
4357;260006676074;SAN_UA_S_LEADER;USER-NEW-ATTRIBUTE;106
4358;260006676374;SAN_UA_S_LEADER_SITE;USER-NEW-ATTRIBUTE;82
4359;260006677774;SAN_UA_B_EXCLUDED_RES;USER-NEW-ATTRIBUTE;81
4360;260006678074;SAN_UA_N_COMPLEXITY_FACTOR;USER-NEW-ATTRIBUTE;90
4361;260006680874;SAN_UA_B_LEADER_OVERWRITE;USER-NEW-ATTRIBUTE;49
4362;260006681174;SAN_UA_B_LEADER_SITE_OVERWRITE;USER-NEW-ATTRIBUTE;43
4363;260006681474;SAN_UA_B_SOURCING_OVERWRITE;USER-NEW-ATTRIBUTE;49
4364;260006681774;SAN_UA_B_PROVIDER_OVERWRITE;USER-NEW-ATTRIBUTE;43
4365;260006682374;SAN_UA_B_EXCLUDED_RES_OVERWRITE;USER-NEW-ATTRIBUTE;43
4366;260006682674;SAN_UA_B_COMPLEXITY_FACTOR_OVERWRITE;USER-NEW-ATTRIBUTE;49
4367;260006683874;SAN_UA_B_TEAM_OVERWRITE;USER-NEW-ATTRIBUTE;43
4368;260006821174;SAN_UA_B_WBS_FORM_OVERWRITE;USER-NEW-ATTRIBUTE;48
4369;260006851074;SAN_UA_TMP_CURRENT_ACT_WBS_FORM_ONB;USER-NEW-ATTRIBUTE;71
4370;260006962582;SAN_RDPM_UA_ABSENCE;USER-NEW-ATTRIBUTE;8
4371;260007797941;SAN_UA_RDPM_OC_WBS_FORM_ACT_FILTER;USER-NEW-ATTRIBUTE;3
4372;260007822273;SAN_UA_SC_B_IN_HUMAN;USER-NEW-ATTRIBUTE;63
4373;260007822573;SAN_UA_SC_B_PATIENT_STUDY;USER-NEW-ATTRIBUTE;0
4374;260007844341;SAN_UA_RDPM_B_DISPLAYED_WBS_FORM_PHARMA;USER-NEW-ATTRIBUTE;64
4375;260008021373;SAN_UA_RDPM_ACT_S_STUDY_ID;USER-NEW-ATTRIBUTE;174
4376;260008034973;SAN_RDPM_UA_ACT_S_CALCULATED_STUDY_CODE;USER-NEW-ATTRIBUTE;36
4377;260008045573;SAN_RDPM_UA_SP_S_SHORT_DESC;USER-NEW-ATTRIBUTE;0
4378;260008071873;SAN_RDPM_UA_AT_B_STUDY;USER-NEW-ATTRIBUTE;3
4379;260008078073;SAN_RDPM_UA_AT_S_STUDY_TYPE_TITLE;USER-NEW-ATTRIBUTE;1
4380;260008078373;SAN_RDPM_UA_AT_S_STUDY_DEFINITION;USER-NEW-ATTRIBUTE;0
4381;260008078673;SAN_RDPM_UA_AT_S_TITLE_STRUCTURE;USER-NEW-ATTRIBUTE;0
4382;260008083773;SAN_UA_PC_B_OCCUPIED;USER-NEW-ATTRIBUTE;1
4383;260008088173;SAN_UA_PC_S_PROJECT_TYPE;USER-NEW-ATTRIBUTE;3
4384;260008089173;SAN_UA_PC_S_GLOBAL_OBJECTIVE;USER-NEW-ATTRIBUTE;0
4385;260008089473;SAN_UA_PC_PORTFOLIO;USER-NEW-ATTRIBUTE;0
4386;260008089773;SAN_UA_PC_S_INN;USER-NEW-ATTRIBUTE;0
4387;260008090073;SAN_UA_PC_PROJECT_STATUS;USER-NEW-ATTRIBUTE;0
4388;260008090373;SAN_UA_PC_PARENT_PROJECT;USER-NEW-ATTRIBUTE;0
4389;260008090673;SAN_UA_PC_PROJECT_OWNER;USER-NEW-ATTRIBUTE;0
4390;260008090973;SAN_UA_PC_PROJECT_CATEGORY;USER-NEW-ATTRIBUTE;63
4391;260008091273;SAN_UA_PC_PROJECT_PHASE;USER-NEW-ATTRIBUTE;1
4392;260008094673;SAN_UA_PC_PARTNER;USER-NEW-ATTRIBUTE;62
4393;260008094973;SAN_UA_PC_S_MECANISM_OF_ACTION;USER-NEW-ATTRIBUTE;62
4394;260008096373;SAN_UA_PC_S_MOLECULE_TYPE;USER-NEW-ATTRIBUTE;4
4395;260008096673;SAN_UA_PC_MOLECULE_SUB_TYPE;USER-NEW-ATTRIBUTE;58
4396;260008111073;SAN_UA_PC_S_OTHER_PROJECT_STATUS;USER-NEW-ATTRIBUTE;0
4397;260008111373;SAN_UA_PC_S_CATEGORY;USER-NEW-ATTRIBUTE;0
4398;260008127773;SAN_UA_SC_STUDY_TYPE;USER-NEW-ATTRIBUTE;2
4399;260008129773;SAN_UA_SC_S_STUDY_TYPE_TITLE;USER-NEW-ATTRIBUTE;0
4400;260008130073;SAN_UA_SC_PARTNER;USER-NEW-ATTRIBUTE;2
4401;260008130373;SAN_UA_SC_S_EXTERNAL_STUDY_CODE;USER-NEW-ATTRIBUTE;64
4402;260008130673;SAN_UA_SC_S_STUDY_INDICATION_SUFFIX;USER-NEW-ATTRIBUTE;0
4403;260008130973;SAN_UA_SC_PROJECT_PHASE;USER-NEW-ATTRIBUTE;1
4404;260008174073;SAN_UA_SC_B_OCCUPIED;USER-NEW-ATTRIBUTE;2
4405;260008193373;SAN_RDPM_UA_ACT_OBS_CALCULATED_BUDGET_OWNER;USER-NEW-ATTRIBUTE;12
4406;260008233070;SAN_RDPM_UA_DEFAULT_PERC_DIRECT;USER-NEW-ATTRIBUTE;1
4407;260008233370;SAN_RDPM_UA_MAIN_TYPE_OF_MOVE_IN;USER-NEW-ATTRIBUTE;0
4408;260008233670;SAN_RDPM_UA_MAIN_TYPE_OF_MOVE_OUT;USER-NEW-ATTRIBUTE;0
4409;260008233970;SAN_RDPM_UA_ABSENCE_ONGOING;USER-NEW-ATTRIBUTE;6
4410;260008234270;SAN_RDPM_UA_ABSENCE_START_DATE;USER-NEW-ATTRIBUTE;0
4411;260008234570;SAN_RDPM_UA_ABSENCE_FINISH_DATE;USER-NEW-ATTRIBUTE;0
4412;260008290175;SAN_RDPM_UA_USER;USER-NEW-ATTRIBUTE;35
4413;260009358174;SAN_UA_RDPM_S_ROLE;USER-NEW-ATTRIBUTE;4
4414;260009361974;SAN_UA_RDPM_S_ACT_TYPE;USER-NEW-ATTRIBUTE;4
4415;260009365974;SAN_UA_RDPM_S_OBS;USER-NEW-ATTRIBUTE;4
4416;260009677674;SAN_UA_RDPM_WBS_FORM_ROLE;USER-NEW-ATTRIBUTE;1
4417;260009678274;SAN_UA_RDPM_WBS_FORM_SERV_DESC;USER-NEW-ATTRIBUTE;1
4418;260009678574;SAN_UA_RDPM_WBS_FORM_SKILL;USER-NEW-ATTRIBUTE;1
4419;260010104370;SAN_RDPM_UA_RES_DEP_FIN_CODE_DESC;USER-NEW-ATTRIBUTE;0
4420;260010104670;SAN_RDPM_UA_RES_SERV_FIN_CODE_DESC;USER-NEW-ATTRIBUTE;0
4421;260010123170;SAN_RDPM_UA_RES_DEP_FIN_CODE;USER-NEW-ATTRIBUTE;1
4422;260010123470;SAN_RDPM_UA_RES_SERV_FIN_CODE;USER-NEW-ATTRIBUTE;1
4423;260010138573;SAN_RDPM_UA_PRJ_D_AQUISITION_DATE;USER-NEW-ATTRIBUTE;0
4424;260010466474;SAN_UA_RDPM_B_AUTOPROGRESS;USER-NEW-ATTRIBUTE;16
4425;260011790275;SAN_RDPM_UA_ACT_CUSTOMIZED;USER-NEW-ATTRIBUTE;6
4426;260011803370;SAN_RDPM_UA_CONTRACT_REF_CODE;USER-NEW-ATTRIBUTE;1
4427;260011841273;SAN_RDPM_UA_PRJ_S_HUB_OWNER;USER-NEW-ATTRIBUTE;2
4428;260011842073;SAN_RDPM_UA_PRJ_B_DEV_DEVICE;USER-NEW-ATTRIBUTE;3
4429;260011842873;SAN_RDPM_UA_PRJ_D_EXPECT_Y_GEN_ENTRY;USER-NEW-ATTRIBUTE;2
4430;260011849173;SAN_RDPM_UA_PRJ_UA_CODEV_PARTNER;USER-NEW-ATTRIBUTE;64
4431;260019630072;SAN_RDPM_UA_RESP_BY_OBS;USER-NEW-ATTRIBUTE;0
4432;260019660571;SAN_RDPM_UA_PROJECT_PRIO;USER-NEW-ATTRIBUTE;0
4433;260019698071;SAN_RDPM_UA_IRT;USER-NEW-ATTRIBUTE;2
4434;260019698371;SAN_RDPM_UA_B_IS_RBM_STUDY;USER-NEW-ATTRIBUTE;2
4435;260019713771;SAN_RDPM_UA_B_VACCINE_PHARMA;USER-NEW-ATTRIBUTE;0
4436;260019716371;SAN_RDPM_UA_DATA_CAPTURE_DASTORE;USER-NEW-ATTRIBUTE;4
4437;260019716671;SAN_RDPM_UA_SOURCING_MODEL_DASTORE;USER-NEW-ATTRIBUTE;4
4438;260019716971;SAN_RDPM_UA_STUDY_SCOPE_DASTORE;USER-NEW-ATTRIBUTE;3
4439;260019725171;SAN_RDPM_UA_AVERAGE_VISITS_DASTORE;USER-NEW-ATTRIBUTE;4
4440;260019736371;SAN_RDPM_UA_SPECIFICITY_AND_TOOLS;USER-NEW-ATTRIBUTE;7
4441;260019777571;SAN_RDPM_UA_COUNTRY_MAPPING;USER-NEW-ATTRIBUTE;3
4442;260019983672;SAN_RDPM_UA_PRJ_KAFLM;USER-NEW-ATTRIBUTE;1
4443;260019983972;SAN_RDPM_UA_PRJ_UKA;USER-NEW-ATTRIBUTE;1
4444;260019984272;SAN_RDPM_UA_PRJ_DRFC;USER-NEW-ATTRIBUTE;0
4445;260019984572;SAN_RDPM_UA_PTJ_ISO;USER-NEW-ATTRIBUTE;0
4446;260019984872;SAN_RDPM_UA_PRJ_RIE;USER-NEW-ATTRIBUTE;0
4447;260020001071;SAN_RDPM_UA_APPROACH_PHASE_PRIO_DATE;USER-NEW-ATTRIBUTE;0
4448;260020018871;SAN_RDPM_UA_CLUSTER_CODE;USER-NEW-ATTRIBUTE;7
4449;260020019471;SAN_RDPM_UA_CLUSTER_DESC;USER-NEW-ATTRIBUTE;1
4450;260020048771;SAN_RDPM_UA_B_INDIC_NUMB_LEAD;USER-NEW-ATTRIBUTE;1
4451;260020108072;SAN_RDPM_UR_CTRY_VACC_REG;USER-NEW-ATTRIBUTE;3
4452;260024857271;SAN_RDPM_UA_INDICATION_PHASE;USER-NEW-ATTRIBUTE;6
4453;260024858771;SAN_RDPM_UA_INDICATION_PHASE_F;USER-NEW-ATTRIBUTE;1
4454;260024860171;SAN_RDPM_UA_B_INDICATION_STATUS_STOPPED_OR_COMPLETED;USER-NEW-ATTRIBUTE;1
4455;260024861571;SAN_RDPM_UA_INDICATION_STATUS_DETAILED;USER-NEW-ATTRIBUTE;1
4456;260024887271;SAN_RDPM_UA_ACT_THERAPEUTIC_AREA;USER-NEW-ATTRIBUTE;68
4457;260024887571;SAN_RDPM_UA_ACT_THERAPEUTIC_AREA_F;USER-NEW-ATTRIBUTE;2
4458;260024919771;SAN_RDPM_UA_CLIN_INDICATION;USER-NEW-ATTRIBUTE;70
4459;260024920071;SAN_RDPM_UA_CLIN_INDICATION_F;USER-NEW-ATTRIBUTE;4
4460;260024920371;SAN_RDPM_UA_INDICATION_CODE;USER-NEW-ATTRIBUTE;5
4461;260024990371;SAN_RDPM_UA_INDICATION_CODE_F;USER-NEW-ATTRIBUTE;1
4462;260024990671;SAN_RDPM_UA_B_IS_AN_INDICATION;USER-NEW-ATTRIBUTE;92
4463;260025522771;SAN_RDPM_UA_RND_PHASE_F;USER-NEW-ATTRIBUTE;4
4464;260025523671;SAN_RDPM_UA_B_IS_CURRENT_PHASE;USER-NEW-ATTRIBUTE;0
4465;260025524871;SAN_RDPM_UA_B_FIRST_TO_EXCLUDE;USER-NEW-ATTRIBUTE;2
4466;260025551271;SAN_RDPM_UA_DATA_CAPTURE_F;USER-NEW-ATTRIBUTE;1
4467;260025573371;SAN_RDPM_UA_SOURCING_MODEL_F;USER-NEW-ATTRIBUTE;2
4468;260025574071;SAN_RDPM_UA_STUDY_SCOPE_F;USER-NEW-ATTRIBUTE;2
4469;260025574571;SAN_RDPM_UA_AVERAGE_VISITS_F;USER-NEW-ATTRIBUTE;0
4470;260025861071;SAN_RDPM_UA_GREENLIGHT_DATE;USER-NEW-ATTRIBUTE;0
4471;260026744770;SAN_RDPM_UA_PLANNED_NUM_SAMPLE;USER-NEW-ATTRIBUTE;1
4472;260027609670;SAN_RDPM_UA_PROTOCOL_NUM_SAMPLE;USER-NEW-ATTRIBUTE;1
4473;260027609970;SAN_RDPM_UA_SAMPLE_COST;USER-NEW-ATTRIBUTE;1
4474;260027610270;SAN_RDPM_UA_SAMPLE_RATE;USER-NEW-ATTRIBUTE;1
4475;260027610570;SAN_RDPM_UA_SAMPLE_SUBJECT;USER-NEW-ATTRIBUTE;1
4476;260029467772;SAN_RDPM_UA_SITE_CSU_CONSO;USER-NEW-ATTRIBUTE;3
4477;260029470172;SAN_RDPM_UA_SITE_CSU_CTR_CONSO;USER-NEW-ATTRIBUTE;2
4478;260031478770;SAN_RDPM_UA_DS_DP_QTY_TO_BE_PRODUCED;USER-NEW-ATTRIBUTE;0
4479;260031479070;SAN_RDPM_UA_MANUF_PROCESS;USER-NEW-ATTRIBUTE;1
4480;260032380470;SAN_RDPM_UA_PROD_MANUF_LINE;USER-NEW-ATTRIBUTE;0
4481;260032535970;SAN_RDPM_UR_ACT_FORMULATION_CALC;USER-NEW-ATTRIBUTE;2
4482;260033384070;SAN_RDPM_UF_ACT_BPS_INDICATION_STATUS;USER-NEW-ATTRIBUTE;2
4483;260033384570;SAN_RDPM_UF_DEVELOPMENT_OBJECTIVE;USER-NEW-ATTRIBUTE;1
4484;260033512472;SAN_UA_RDPM_S_PRIMARY_SKILL_FOR_TABLE_KEY;USER-NEW-ATTRIBUTE;29
4485;260041629371;SAN_RDPM_UA_OC_PREVIOUS_MONTH_ACC_CAL_ID;USER-NEW-ATTRIBUTE;2
4486;260041630171;SAN_RDPM_UA_PREVIOUS_MONTH_ACC_CAL_START_DATE;USER-NEW-ATTRIBUTE;0
4487;260041631371;SAN_RDPM_UA_PREVIOUS_MONTH_ACC_CAL_END_DATE;USER-NEW-ATTRIBUTE;0
4488;260042068070;SAN_RDPM_UA_NUMBER_OF_ANALYTES;USER-NEW-ATTRIBUTE;1
4489;260043938570;SAN_RDPM_UF_S_TARGET_POPULATION_GLOBAL_MARKET;USER-NEW-ATTRIBUTE;0
4490;260046794070;SAN_RDPM_UF_D_NEXT_MILESTONE_DATE;USER-NEW-ATTRIBUTE;1
4491;260046794670;SAN_RDPM_UF_S_NEXT_MILESTONE_WBS_TYPE;USER-NEW-ATTRIBUTE;1
4492;260047736271;SAN_RDPM_UA_B_GLP;USER-NEW-ATTRIBUTE;2
4493;260047740871;SAN_RDPM_UA_MONITORING_SITE;USER-NEW-ATTRIBUTE;1
4494;260048082070;SAN_RDPM_UF_S_RESOURCE_OPERATIONAL_SERVICE_DESC;USER-NEW-ATTRIBUTE;0
4495;260048082570;SAN_RDPM_UF_S_BAS_ENTITY_TERRITORY_CODE_NAME;USER-NEW-ATTRIBUTE;0
4496;260048083070;SAN_RDPM_UF_S_BAS_ENTITY_TERRITORY_CODE_DESC;USER-NEW-ATTRIBUTE;0
4497;260048083370;SAN_RDPM_UF_S_BAS_ENTITY_MANAGEMENT_CENTER_NAME;USER-NEW-ATTRIBUTE;0
4498;260048083670;SAN_RDPM_UF_S_BAS_ENTITY_MANAGEMENT_CENTER_DESC;USER-NEW-ATTRIBUTE;0
4499;260048946270;SAN_RDPM_SKILL_S_ROL_TYP;USER-NEW-ATTRIBUTE;1
4500;260048954570;SAN_RDPM_UF_PRIMARY_SKILL_MAIN_SKILL;USER-NEW-ATTRIBUTE;1
4501;260048956670;SAN_RDPM_UF_PRIMARY_SKILL_MAIN_SKILL;USER-NEW-ATTRIBUTE;1
4502;260048961670;SAN_RDPM_UF_PRIMARY_SKILL_OPERATIONALITY;USER-NEW-ATTRIBUTE;1
4503;260049149770;SAN_RDPM_UA_B_COMMITTED_COSTS;USER-NEW-ATTRIBUTE;46
4504;260049152870;SAN_RDPM_UF_B_SELECTABLE_SKILL;USER-NEW-ATTRIBUTE;2
4505;260049375970;SAN_RDPM_UA_B_RUN_EQUATION;USER-NEW-ATTRIBUTE;3
4506;260051246472;SAN_RDPM_UA_AT_B_COMPETITOR_PHASE;USER-NEW-ATTRIBUTE;1
4507;260055878676;SAN_RDPM_TC_VALIDATION_DEADLINE_DATE;USER-NEW-ATTRIBUTE;1
4508;260058074176;SAN_RDPM_UA_ACT_CALCULATED_NICKNAME;USER-NEW-ATTRIBUTE;1
4509;260058075176;SAN_RDPM_UA_ACT_CALCULATED_EXTERNAL_CODE;USER-NEW-ATTRIBUTE;0
4510;260058080776;SAN_RDPM_UA_ACT_B_DESAC_COST_ALGO;USER-NEW-ATTRIBUTE;3
4511;260058102476;SAN_RDPM_UA_ACT_B_BACK_UP_COUNTRY;USER-NEW-ATTRIBUTE;1
4512;260066909172;SAN_RDPM_PH_CSU_CTR_CONS;USER-NEW-ATTRIBUTE;1
4513;260066909772;SAN_RDPM_PH_CSU_SIT_CONSO;USER-NEW-ATTRIBUTE;0
4514;260066910072;SAN_RDPM_PE_CSU_SIT_CONSO;USER-NEW-ATTRIBUTE;0
4515;260066910372;SAN_RDPM_PE_CSU_CTR_CONS;USER-NEW-ATTRIBUTE;1
4516;260067011572;SAN_RDPM_UA_B_SITE_CSU_COUNT;USER-NEW-ATTRIBUTE;3
4517;260067012372;SAN_RDPM_UA_PH_IS_CSU_COUNT;USER-NEW-ATTRIBUTE;0
4518;260067012672;SAN_RDPM_UA_PEXP_IS_CSU_COUNT;USER-NEW-ATTRIBUTE;0
4519;260067198272;SAN_RDPM_UA_CTRY_CSU_REGION;USER-NEW-ATTRIBUTE;7
4520;260067198572;SAN_RDPM_UA_CTRY_CSU_CLUSTER;USER-NEW-ATTRIBUTE;6
4521;260067206272;SAN_RDPM_UA_ACT_ADM_ROUTE_F;USER-NEW-ATTRIBUTE;2
4522;260067210772;SAN_RDPM_UA_PHAR_ADMIN_ROUTE;USER-NEW-ATTRIBUTE;2
4523;260067359576;SAN_RDPM_UA_ACT_CALCULATED_MOLECULE_SUB_TYPE;USER-NEW-ATTRIBUTE;0
4524;260067790571;SAN_RDPM_UA_S_ROOT_PROJECT_DESC;USER-NEW-ATTRIBUTE;1
